fax	xaf	fax	extension-for-ud		
faxem	mexaf	fax-em	extension-for-ud		
faximile	elimixaf	faximil-e	extension-for-ud		
faxovací	ícavoxaf	fax-ova-c-í	extension-for-ud		
faxovacích	hcícavoxaf	fax-ova-c-ích	extension-for-ud		
faxovacího	ohícavoxaf	fax-ova-c-ího	extension-for-ud		
faxové	évoxaf	fax-ov-é	extension-for-ud		
faxového	ohévoxaf	fax-ov-ého	extension-for-ud		
faxový	ývoxaf	fax-ov-ý	extension-for-ud		
faxových	hcývoxaf	fax-ov-ých	extension-for-ud		
faxu	uxaf	fax-u	extension-for-ud		
faxujte	etjuxaf	fax-uj-te	extension-for-ud		
faxy	yxaf	fax-y	extension-for-ud		
faxů	ůxaf	fax-ů	extension-for-ud		
fazole	elozaf	fazol-e	our-2k-bandsample-lemmas.tsv		
fazolích	hcílozaf	fazol-ích	our-2k-bandsample-forms.tsv		
fazónovat	tavonózaf	fazón-ova-t	normalized_slav_verbs.tsv		
fačovat	tavočaf	fač-ova-t	normalized_slav_verbs.tsv		
fašizovaný	ýnavozišaf	faš-izova-n-ý	our-2.1k-uniffreqsample-lemmas.tsv		
fašizovat	tavozišaf	faš-iz-ova-t	normalized_slav_verbs.tsv		
fechner	renhcef	fechner	normalized-MorfoCzech_dictionary.tsv		
fechnera	arenhcef	fechner-a	normalized-MorfoCzech_dictionary.tsv		
fechnerovu	uvorenhcef	fechner-ov-u	normalized-MorfoCzech_dictionary.tsv		
federovat	tavoredef	feder-ova-t	normalized_slav_verbs.tsv		
fedrovat	tavordef	fedr-ova-t	normalized_slav_verbs.tsv		
fendovat	tavodnef	fend-ova-t	normalized_slav_verbs.tsv		
fenomenalism	msilanemonef	fenomen-al-ism	normalized-MorfoCzech_dictionary.tsv		
fenomenalismu	umsilanemonef	fenomen-al-ism-u	normalized-MorfoCzech_dictionary.tsv		
fenoménem	menémonef	fenomén-e-m	normalized-MorfoCzech_dictionary.tsv	fenomén-em	
fenu	unef	fen-u	normalized-MorfoCzech_dictionary.tsv		
ferbla	albref	ferbl-a	normalized-MorfoCzech_dictionary.tsv		
ferda	adref	ferd-a	normalized-MorfoCzech_dictionary.tsv		
ferdinand	dnanidref	ferdinand	extension-for-ud		
ferdo	odref	ferd-o	normalized-MorfoCzech_dictionary.tsv		
ferdovi	ivodref	ferd-ovi	normalized-MorfoCzech_dictionary.tsv		
ferencovinu	univocneref	ferenc-ov-in-u	normalized-MorfoCzech_dictionary.tsv		
fermentovat	tavotnemref	ferment-ova-t	normalized_slav_verbs.tsv		
fermežovat	tavožemref	fermež-ova-t	normalized_slav_verbs.tsv		
ferulíková	ávokíluref	ferul-ík-ov-á	our-2.1k-uniffreqsample-lemmas.tsv		
fialek	kelaif	fial-ek	normalized-MorfoCzech_dictionary.tsv		
fialovým	mývolaif	fial-ov-ý-m	normalized-MorfoCzech_dictionary.tsv	fial-ov-ým	
fibicha	ahcibif	fibich-a	normalized-MorfoCzech_dictionary.tsv		
fichtovým	mývothcif	ficht-ov-ý-m	normalized-MorfoCzech_dictionary.tsv	ficht-ov-ým	
fideismu	umsiedif	fide-ism-u	normalized-MorfoCzech_dictionary.tsv		
fidlat	taldif	fidl-a-t	normalized_slav_verbs.tsv		
fidli	ildif	fidli	normalized-MorfoCzech_dictionary.tsv	fidl i	
fidlovat	tavoldif	fidl-ova-t	normalized_slav_verbs.tsv		
figurovat	tavorugif	figur-ova-t	normalized_slav_verbs.tsv		
fikat	takif	fik-a-t	normalized_slav_verbs.tsv		
fikce	eckif	fik-c-e	normalized-MorfoCzech_dictionary.tsv		
fikcí	íckif	fik-c-í	normalized-MorfoCzech_dictionary.tsv		
fiknout	tuonkif	fik-nou-t	normalized_slav_verbs.tsv		
fiktivnost	tsonvitkif	fikt-iv-n-ost	normalized-MorfoCzech_dictionary.tsv		
fiktivní	ínvitkif	fikt-iv-n-í	normalized-MorfoCzech_dictionary.tsv		
filatelista	atsiletalif	fil-atel-ist-a	normalized-MorfoCzech_dictionary.tsv		
filatelisti	itsiletalif	fil-atel-ist-i	normalized-MorfoCzech_dictionary.tsv		
filiace	ecailif	fili-ac-e	normalized-MorfoCzech_dictionary.tsv		
filip	pilif	filip	our-2k-bandsample-lemmas.tsv		
filipa	apilif	filip-a	our-2k-bandsample-forms.tsv		
film	mlif	film	our-2.1k-uniffreqsample-lemmas.tsv		
filmech	hcemlif	film-ech	extension-for-ud		
filmovat	tavomlif	film-ova-t	normalized_slav_verbs.tsv		
filmovávatelný	ýnletavávomlif	film-ová-v-a-teln-ý	our-2.1k-uniffreqsample-lemmas.tsv		
filmový	ývomlif	film-ov-ý	our-2.1k-uniffreqsample-lemmas.tsv		
filosof	fosolif	fil-o-sof	our-2k-bandsample-forms.tsv		
filosofovat	tavofosolif	filo-sof-ova-t	normalized_slav_verbs.tsv	fil-o-sof-ova-t	
filozof	fozolif	fil-o-zof	inconsist-our-winner		
filozofa	afozolif	filo-zof-a	normalized-MorfoCzech_dictionary.tsv		
filozofická	ákcifozolif	filo-zof-ic-k-á	normalized-MorfoCzech_dictionary.tsv	fil-o-zof-ic-k-á	
filozofické	ékcifozolif	filo-zof-ic-k-é	normalized-MorfoCzech_dictionary.tsv	fil-o-zof-ic-k-é	
filozofického	ohékcifozolif	fil-o-zof-ick-ého	all-revision2	fil-o-zof-ick-ého	
filozofickém	mékcifozolif	filo-zof-ic-k-é-m	normalized-MorfoCzech_dictionary.tsv	fil-o-zof-ic-k-ém	
filozofickému	umékcifozolif	filo-zof-ic-k-é-mu	normalized-MorfoCzech_dictionary.tsv	fil-o-zof-ic-k-ému	
filozofický	ýkcifozolif	filo-zof-ic-k-ý	normalized-MorfoCzech_dictionary.tsv	fil-o-zof-ic-k-ý	
filozofických	hcýkcifozolif	filo-zof-ic-k-ých	all-revision2	fil-o-zof-ic-k-ých	
filozofickými	imýkcifozolif	filo-zof-ic-k-ými	all-revision2	fil-o-zof-ic-k-ými	
filozofie	eifozolif	filo-zof-i-e	inconsist-ostrava-winner	fil-o-zof-i-e	
filozofii	iifozolif	filo-zof-i-i	normalized-MorfoCzech_dictionary.tsv	fil-o-zof-i-i	
filozofií	íifozolif	fil-o-zof-i-í	inconsist-new		
filozofovy	yvofozolif	filo-zof-ov-y	normalized-MorfoCzech_dictionary.tsv	fil-o-zof-ov-y	
filozofování	ínávofozolif	filo-zof-ová-n-í	normalized-MorfoCzech_dictionary.tsv	fil-o-zof-ová-n-í	
filozofové	évofozolif	filo-zof-ové	normalized-MorfoCzech_dictionary.tsv	fil-o-zof-ové	
filozofově	ěvofozolif	filo-zof-ov-ě	normalized-MorfoCzech_dictionary.tsv	fil-o-zof-ov-ě	
filozofující	ícíjufozolif	filo-zof-uj-íc-í	all-revision2	fil-o-zof-uj-íc-í	
filozofy	yfozolif	filo-zof-y	normalized-MorfoCzech_dictionary.tsv	fil-o-zof-y	
filozofů	ůfozolif	filo-zof-ů	normalized-MorfoCzech_dictionary.tsv	fil-o-zof-ů	
filtrovat	tavortlif	filtr-ova-t	normalized_slav_verbs.tsv		
filuta	atulif	filut-a	normalized-MorfoCzech_dictionary.tsv		
filutové	évotulif	filut-ové	normalized-MorfoCzech_dictionary.tsv		
fimbriatus	sutairbmif	fimbriatus	normalized-MorfoCzech_dictionary.tsv		
financ	cnanif	fin-anc	normalized-MorfoCzech_dictionary.tsv		
finance	ecnanif	financ-e	our-2.1k-uniffreqsample-lemmas.tsv		
financovat	tavocnanif	financ-ova-t	normalized_slav_verbs.tsv		
financování	ínávocnanif	financ-ová-n-í	our-2.1k-uniffreqsample-lemmas.tsv		
financuje	ejucnanif	financ-uje	extension-for-ud		
financí	ícnanif	financ-í	extension-for-ud		
finančnictví	ívtcinčnanif	finanč-n-ic-tv-í	extension-for-ud		
finanční	ínčnanif	finanč-n-í	extension-for-ud		
finančních	hcínčnanif	finanč-n-ích	extension-for-ud		
finančního	ohínčnanif	finanč-n-ího	extension-for-ud		
finančník	kínčnanif	finanč-ník	our-2k-bandsample-lemmas.tsv		
finančníka	akínčnanif	finanč-ník-a	our-2k-bandsample-forms.tsv		
finančnímu	umínčnanif	finanč-n-ímu	extension-for-ud		
finančně	ěnčnanif	finanč-n-ě	extension-for-ud		
findy	ydnif	find-y	normalized-MorfoCzech_dictionary.tsv		
finesami	imasenif	fines-ami	extension-for-ud		
fingovat	tavognif	fing-ova-t	normalized_slav_verbs.tsv		
finišovat	tavošinif	finiš-ova-t	normalized_slav_verbs.tsv		
fintit	titnif	fint-i-t	normalized_slav_verbs.tsv		
fintu	utnif	fint-u	normalized-MorfoCzech_dictionary.tsv		
finálním	mínlánif	fin-ál-n-ím	extension-for-ud		
firem	merif	firem	normalized-MorfoCzech_dictionary.tsv		
firemní	ínmerif	firem-n-í	extension-for-ud		
firemních	hcínmerif	firem-n-ích	extension-for-ud		
fireš	šerif	fireš	extension-for-ud		
firma	amrif	firm-a	our-2.1k-uniffreqsample-lemmas.tsv		
firmami	imamrif	firm-ami	extension-for-ud		
firmou	uomrif	firm-ou	extension-for-ud		
firmu	umrif	firm-u	extension-for-ud		
firmy	ymrif	firm-y	normalized-MorfoCzech_dictionary.tsv		
firmám	mámrif	firm-ám	extension-for-ud		
firmě	ěmrif	firm-ě	extension-for-ud		
fit	tif	fit	extension-for-ud		
fitness	ssentif	fit-ness	extension-for-ud		
fixlovat	tavolxif	fixl-ova-t	normalized_slav_verbs.tsv		
fixovat	tavoxif	fix-ova-t	normalized_slav_verbs.tsv		
fičet	tečif	fič-e-t	normalized_slav_verbs.tsv		
fišarová	ávorašif	fišar-ov-á	our-2.1k-uniffreqsample-lemmas.tsv		
flastrující	ícíjurtsalf	flastr-uj-íc-í	our-2.1k-uniffreqsample-lemmas.tsv		
flavio	oivalf	flavio	our-2.1k-uniffreqsample-lemmas.tsv		
flek	kelf	flek	normalized-MorfoCzech_dictionary.tsv		
flekatá	átakelf	flek-at-á	normalized-MorfoCzech_dictionary.tsv		
fleku	ukelf	flek-u	normalized-MorfoCzech_dictionary.tsv		
fleky	ykelf	flek-y	normalized-MorfoCzech_dictionary.tsv		
flexibilita	atilibixelf	flexibilit-a	our-2.1k-uniffreqsample-lemmas.tsv		
flink	knilf	flink	normalized-MorfoCzech_dictionary.tsv		
flinkat	taknilf	flink-a-t	normalized_slav_verbs.tsv		
flinknout	tuonknilf	flink-nou-t	normalized_slav_verbs.tsv		
flirtovala	alavotrilf	flirt-ova-l-a	normalized-MorfoCzech_dictionary.tsv		
flirtovat	tavotrilf	flirt-ova-t	normalized_slav_verbs.tsv		
flok	kolf	flok	our-2k-bandsample-lemmas.tsv		
floka	akolf	flok-a	our-2k-bandsample-forms.tsv		
florenského	ohéksnerolf	floren-sk-ého	extension-for-ud		
florenus	sunerolf	floren-us	extension-for-ud		
florinů	ůnirolf	florin-ů	normalized-MorfoCzech_dictionary.tsv		
flow	wolf	flow	extension-for-ud		
fluktuovat	tavoutkulf	fluktu-ova-t	normalized_slav_verbs.tsv		
fluoreskovat	tavokseroulf	fluor-esk-ova-t	normalized_slav_verbs.tsv		
fluorově	ěvoroulf	fluor-ov-ě	our-2.1k-uniffreqsample-lemmas.tsv		
fluňky	ykňulf	fluňk-y	normalized-MorfoCzech_dictionary.tsv		
fládrovat	tavordálf	fládr-ova-t	normalized_slav_verbs.tsv		
flákat	takálf	flák-a-t	normalized_slav_verbs.tsv		
fláknout	tuonkálf	flák-nou-t	normalized_slav_verbs.tsv		
flámovat	tavomálf	flám-ova-t	normalized_slav_verbs.tsv		
flámu	umálf	flám-u	normalized-MorfoCzech_dictionary.tsv		
flámující	ícíjumálf	flám-uj-íc-í	our-2.1k-uniffreqsample-lemmas.tsv		
flétna	antélf	flét-n-a	normalized-MorfoCzech_dictionary.tsv		
fo	of	f-o	dvouznakove		
fochovy	yvohcof	foch-ov-y	normalized-MorfoCzech_dictionary.tsv		
fogaso	osagof	fogas-o	extension-for-ud		
fogg	ggof	fogg	normalized-MorfoCzech_dictionary.tsv		
fond	dnof	fond	our-2.1k-uniffreqsample-lemmas.tsv		
fondem	mednof	fondem	extension-for-ud	fond em	
fondu	udnof	fond-u	extension-for-ud		
fondy	ydnof	fond-y	extension-for-ud		
fondů	ůdnof	fond-ů	extension-for-ud		
for	rof	for	extension-for-ud		
forda	adrof	ford-a	extension-for-ud		
forem	merof	forem	extension-for-ud		
forint	tnirof	forint	our-1k-bandsample-lemmas.tsv		
forintu	utnirof	forint-u	extension-for-ud		
forintů	ůtnirof	forint-ů	extension-for-ud		
forma	amrof	form-a	normalized-MorfoCzech_dictionary.tsv		
forman	namrof	forman	our-2.1k-uniffreqsample-lemmas.tsv		
formanovy	yvonamrof	forman-ov-y	normalized-MorfoCzech_dictionary.tsv		
formativus	suvitamrof	formativus	normalized-MorfoCzech_dictionary.tsv		
formační	ínčamrof	form-ač-n-í	our-2.1k-uniffreqsample-lemmas.tsv		
formosu	usomrof	formos-u	normalized-MorfoCzech_dictionary.tsv		
formou	uomrof	form-ou	normalized-MorfoCzech_dictionary.tsv		
formovat	tavomrof	form-ova-t	normalized_slav_verbs.tsv		
formování	ínávomrof	form-ová-n-í	normalized-MorfoCzech_dictionary.tsv		
formulace	ecalumrof	form-ul-ac-e	normalized-MorfoCzech_dictionary.tsv		
formulaci	icalumrof	form-ul-ac-i	normalized-MorfoCzech_dictionary.tsv		
formulací	ícalumrof	form-ul-ac-í	normalized-MorfoCzech_dictionary.tsv		
formule	elumrof	form-ul-e	normalized-MorfoCzech_dictionary.tsv		
formulovat	tavolumrof	form-ul-ova-t	normalized_slav_verbs.tsv		
formulovati	itavolumrof	form-ul-ova-ti	normalized-MorfoCzech_dictionary.tsv		
formulována	anávolumrof	formul-ová-n-a	extension-for-ud	form-ul-ová-n-a	
formuluje	ejulumrof	form-ul-uje	all-revision		
formulí	ílumrof	form-ul-í	normalized-MorfoCzech_dictionary.tsv		
formy	ymrof	form-y	normalized-MorfoCzech_dictionary.tsv		
formální	ínlámrof	form-ál-n-í	our-2k-bandsample-lemmas.tsv		
formát	támrof	form-át	our-2.1k-uniffreqsample-lemmas.tsv		
formátu	utámrof	form-át-u	normalized-MorfoCzech_dictionary.tsv		
formáty	ytámrof	form-át-y	extension-for-ud		
formátů	ůtámrof	form-át-ů	extension-for-ud		
formě	ěmrof	form-ě	normalized-MorfoCzech_dictionary.tsv		
forster	retsrof	forster	our-2.1k-uniffreqsample-lemmas.tsv		
forsírovat	tavorísrof	fors-ír-ova-t	normalized_slav_verbs.tsv		
fortel	letrof	fortel	normalized-MorfoCzech_dictionary.tsv		
fortele	eletrof	fortel-e	normalized-MorfoCzech_dictionary.tsv		
fosforeskovat	tavokserofsof	fosfor-esk-ova-t	normalized_slav_verbs.tsv		
fosilií	íilisof	fosil-i-í	extension-for-ud		
fotbal	labtof	fot-bal	our-2k-bandsample-lemmas.tsv		
fotbale	elabtof	fot-bal-e	our-2k-bandsample-forms.tsv		
fotbalista	atsilabtof	fot-bal-ist-a	our-1k-bandsample-lemmas.tsv		
fotbalové	évolabtof	fot-bal-ov-é	extension-for-ud		
fotelu	uletof	fotel-u	normalized-MorfoCzech_dictionary.tsv		
foto	otof	fot-o	extension-for-ud		
fotografická	ákcifargotof	foto-graf-ick-á	our-2k-bandsample-forms.tsv		
fotografický	ýkcifargotof	foto-graf-ick-ý	our-2k-bandsample-lemmas.tsv		
fotografie	eifargotof	foto-graf-i-e	normalized-MorfoCzech_dictionary.tsv		
fotografii	iifargotof	foto-graf-i-i	normalized-MorfoCzech_dictionary.tsv		
fotografií	íifargotof	foto-graf-i-í	extension-for-ud		
fotografovat	tavofargotof	foto-graf-ova-t	normalized_slav_verbs.tsv		
fotoobraz	zarbootof	foto-ob-raz	our-1k-bandsample-lemmas.tsv		
fototaxe	exatotof	fot-o-tax-e	our-2.1k-uniffreqsample-lemmas.tsv		
foukat	takuof	fouk-a-t	normalized_slav_verbs.tsv		
foukla	alkuof	fouk-l-a	normalized-MorfoCzech_dictionary.tsv		
fouknout	tuonkuof	fouk-nou-t	normalized_slav_verbs.tsv		
fouká	ákuof	fouk-á	normalized-MorfoCzech_dictionary.tsv		
fousatý	ýtasuof	fous-at-ý	normalized-MorfoCzech_dictionary.tsv		
fousy	ysuof	fous-y	normalized-MorfoCzech_dictionary.tsv		
fousů	ůsuof	fous-ů	normalized-MorfoCzech_dictionary.tsv		
foxl	lxof	foxl	normalized-MorfoCzech_dictionary.tsv		
foxpro	orpxof	fox-pro	extension-for-ud		
fošen	nešof	fošen	normalized-MorfoCzech_dictionary.tsv		
frajera	arejarf	frajer-a	normalized-MorfoCzech_dictionary.tsv		
francefús	súfecnarf	francefús	normalized-MorfoCzech_dictionary.tsv		
francie	eicnarf	franci-e	extension-for-ud		
francii	iicnarf	franc-i-i	normalized-MorfoCzech_dictionary.tsv		
franciska	aksicnarf	francisk-a	normalized-MorfoCzech_dictionary.tsv		
francisku	uksicnarf	francisk-u	normalized-MorfoCzech_dictionary.tsv		
franciszkův	vůkzsicnarf	franciszk-ův	our-2.1k-uniffreqsample-lemmas.tsv		
francouzsky	ykszuocnarf	franc-ouz-sk-y	normalized-MorfoCzech_dictionary.tsv		
francouzská	ákszuocnarf	franc-ouz-sk-á	extension-for-ud		
francouzské	ékszuocnarf	franc-ouz-sk-é	normalized-MorfoCzech_dictionary.tsv		
francouzského	ohékszuocnarf	franc-ouz-sk-ého	extension-for-ud		
francouzský	ýkszuocnarf	franc-ouz-sk-ý	our-1k-bandsample-lemmas.tsv		
frankovat	tavoknarf	frank-ova-t	normalized_slav_verbs.tsv		
františek	kešitnarf	frant-iš-ek	normalized-MorfoCzech_dictionary.tsv		
františka	akšitnarf	frant-iš-k-a	normalized-MorfoCzech_dictionary.tsv		
františkovi	ivokšitnarf	frant-iš-k-ovi	normalized-MorfoCzech_dictionary.tsv		
františkovu	uvokšitnarf	frant-iš-k-ov-u	normalized-MorfoCzech_dictionary.tsv		
franto	otnarf	frant-o	normalized-MorfoCzech_dictionary.tsv		
frederick	kcirederf	frederick	extension-for-ud		
frekvence	ecnevkerf	frekvenc-e	extension-for-ud		
frekvencí	ícnevkerf	frekvenc-í	extension-for-ud		
frekventovat	tavotnevkerf	frekvent-ova-t	normalized_slav_verbs.tsv		
friesovský	ýksvoseirf	fries-ov-sk-ý	normalized-MorfoCzech_dictionary.tsv		
frijesovský	ýksvosejirf	frijes-ov-sk-ý	normalized-MorfoCzech_dictionary.tsv		
frizírovat	tavorízirf	friz-ír-ova-t	normalized_slav_verbs.tsv		
frič	čirf	frič	normalized-MorfoCzech_dictionary.tsv		
frkat	takrf	frk-a-t	normalized_slav_verbs.tsv		
frknout	tuonkrf	frk-nou-t	normalized_slav_verbs.tsv		
frnk	knrf	frnk	normalized-MorfoCzech_dictionary.tsv		
frnknout	tuonknrf	frnk-nou-t	normalized_slav_verbs.tsv		
frnknu	unknrf	frnk-n-u	normalized-MorfoCzech_dictionary.tsv		
frnět	těnrf	frn-ě-t	normalized_slav_verbs.tsv		
frotovat	tavotorf	frot-ova-t	normalized_slav_verbs.tsv		
frotýrovat	tavorýtorf	frot-ýr-ova-t	normalized_slav_verbs.tsv		
fryntová	ávotnyrf	frynt-ov-á	extension-for-ud		
fráter	retárf	fráter	normalized-MorfoCzech_dictionary.tsv		
frázovat	tavozárf	fráz-ova-t	normalized_slav_verbs.tsv		
frézovat	tavozérf	fréz-ova-t	normalized_slav_verbs.tsv		
frühjahr	rhajhürf	früh-jahr	extension-for-ud		
frčet	tečrf	frč-e-t	our-2.1k-uniffreqsample-lemmas.tsv		
ft	tf	f-t	dvouznakove		
fuchtle	elthcuf	fuchtl-e	normalized-MorfoCzech_dictionary.tsv		
fujloty	ytoljuf	fujloty	normalized-MorfoCzech_dictionary.tsv		
fundovaným	mýnavodnuf	fund-ova-n-ým	extension-for-ud		
fundovat	tavodnuf	fund-ova-t	normalized_slav_verbs.tsv		
funebráků	ůkárbenuf	fun-ebr-ák-ů	normalized-MorfoCzech_dictionary.tsv		
fungovat	tavognuf	fung-ova-t	normalized_slav_verbs.tsv		
fungování	ínávognuf	fung-ová-n-í	normalized-MorfoCzech_dictionary.tsv		
funguje	ejugnuf	fung-uje	extension-for-ud		
fungující	ícíjugnuf	fung-uj-íc-í	extension-for-ud		
funkce	ecknuf	funkc-e	inconsist-our-winner		
funkcemi	imecknuf	funkc-emi	extension-for-ud		
funkci	icknuf	funkc-i	extension-for-ud		
funkcionální	ínlánoicknuf	funkc-ion-ál-n-í	normalized-MorfoCzech_dictionary.tsv		
funkcí	ícknuf	funkc-í	extension-for-ud		
funkrockový	ývokcorknuf	funk-rock-ov-ý	our-1k-bandsample-lemmas.tsv		
funkční	ínčknuf	funkč-n-í	extension-for-ud		
funěla	alěnuf	fun-ě-l-a	normalized-MorfoCzech_dictionary.tsv		
funět	těnuf	fun-ě-t	normalized_slav_verbs.tsv		
futrovat	tavortuf	futr-ova-t	normalized_slav_verbs.tsv		
fučet	tečuf	fuč-e-t	normalized_slav_verbs.tsv		
fušovat	tavošuf	fuš-ova-t	normalized_slav_verbs.tsv		
fyzice	ecizyf	fyz-ic-e	normalized-MorfoCzech_dictionary.tsv	fyzi c e	
fyzické	ékcizyf	fyzi-c-k-é	extension-for-ud		
fyzický	ýkcizyf	fyz-ic-k-ý	normalized-MorfoCzech_dictionary.tsv	fyzi c k ý	
fyzickými	imýkcizyf	fyzi-c-k-ými	extension-for-ud		
fyzik	kizyf	fyz-ik	normalized-MorfoCzech_dictionary.tsv	fyzi k	
fyzika	akizyf	fyz-ik-a	normalized-MorfoCzech_dictionary.tsv	fyzi k a	
fyziolog	goloizyf	fyzio-log	normalized-MorfoCzech_dictionary.tsv	fyzi o log	
fáborkování	ínávokrobáf	fábor-k-ová-n-í	our-2.1k-uniffreqsample-lemmas.tsv		
fádní	índáf	fád-n-í	normalized-MorfoCzech_dictionary.tsv		
fárat	taráf	fár-a-t	normalized_slav_verbs.tsv		
fáze	ezáf	fáz-e	extension-for-ud		
féničančin	ničnačinéf	fénič-an-č-in	our-1k-bandsample-lemmas.tsv		
fér	réf	fér	normalized-MorfoCzech_dictionary.tsv		
fólie	eilóf	fóli-e	extension-for-ud		
fólii	iilóf	fóli-i	extension-for-ud		
fóliovávat	tavávoilóf	fóli-ová-v-a-t	our-2.1k-uniffreqsample-lemmas.tsv		
fúzovat	tavozúf	fúz-ova-t	normalized_slav_verbs.tsv		
fňukat	takuňf	fňuk-a-t	normalized_slav_verbs.tsv		
galantnosti	itsontnalag	gal-ant-n-ost-i	normalized-MorfoCzech_dictionary.tsv		
galaxie	eixalag	galax-ie	our-1k-bandsample-lemmas.tsv		
galerie	eirelag	galer-ie	our-2.1k-uniffreqsample-lemmas.tsv		
galileiův	vůielilag	galilei-ův	our-2.1k-uniffreqsample-lemmas.tsv		
galvanizovat	tavozinavlag	galvan-iz-ova-t	normalized_slav_verbs.tsv		
galvanometr	rtemonavlag	galvan-o-metr	our-2.1k-uniffreqsample-lemmas.tsv		
galvanovávatelně	ěnletavávonavlag	galvan-ová-v-a-teln-ě	our-2.1k-uniffreqsample-lemmas.tsv		
galán	nálag	galán	normalized-MorfoCzech_dictionary.tsv		
gampéová	ávoépmag	gampé-ov-á	normalized-MorfoCzech_dictionary.tsv		
gandara	aradnag	gandar-a	normalized-MorfoCzech_dictionary.tsv		
gandarou	uoradnag	gandar-ou	normalized-MorfoCzech_dictionary.tsv		
gandarovi	ivoradnag	gandar-ovi	normalized-MorfoCzech_dictionary.tsv		
gandarovu	uvoradnag	gandar-ov-u	normalized-MorfoCzech_dictionary.tsv		
gandarovy	yvoradnag	gandar-ov-y	normalized-MorfoCzech_dictionary.tsv		
gandaru	uradnag	gandar-u	normalized-MorfoCzech_dictionary.tsv		
gandary	yradnag	gandar-y	normalized-MorfoCzech_dictionary.tsv		
gandarův	vůradnag	gandar-ův	normalized-MorfoCzech_dictionary.tsv		
gangu	ugnag	gang-u	normalized-MorfoCzech_dictionary.tsv		
garance	ecnarag	garanc-e	extension-for-ud		
garantovat	tavotnarag	garant-ova-t	normalized_slav_verbs.tsv		
garde	edrag	garde	our-2.1k-uniffreqsample-lemmas.tsv		
gargulův	vůlugrag	gargul-ův	our-2.1k-uniffreqsample-lemmas.tsv		
garnýrovat	tavorýnrag	garn-ýr-ova-t	normalized_slav_verbs.tsv		
garážovat	tavožárag	garáž-ova-t	normalized_slav_verbs.tsv		
gastronomie	eimonortsag	gastr-o-nom-i-e	extension-for-ud		
gastronomii	iimonortsag	gastr-o-nom-i-i	extension-for-ud		
gatích	hcítag	gat-ích	all-revision2		
gauguin	niuguag	gauguin	our-2.1k-uniffreqsample-lemmas.tsv		
gaula	aluag	gaula	our-2.1k-uniffreqsample-lemmas.tsv		
gaunerů	ůrenuag	gauner-ů	normalized-MorfoCzech_dictionary.tsv		
gauneři	iřenuag	gauneř-i	normalized-MorfoCzech_dictionary.tsv		
gaučovatelný	ýnletavočuag	gauč-ova-teln-ý	our-2.1k-uniffreqsample-lemmas.tsv		
gavlas	salvag	gavlas	extension-for-ud		
gaya	ayag	gay-a	normalized-MorfoCzech_dictionary.tsv		
gaza	azag	gaz-a	our-2.1k-uniffreqsample-lemmas.tsv		
gebarowský	ýksworabeg	gebarow-sk-ý	extension-for-ud		
geislerová	ávorelsieg	geisler-ov-á	our-2.1k-uniffreqsample-lemmas.tsv		
gel	leg	gel	extension-for-ud		
generace	ecareneg	gener-ac-e	inconsist-ostrava-winner		
general	lareneg	general	extension-for-ud	gener al	
generalizovat	tavozilareneg	gener-al-iz-ova-t	normalized_slav_verbs.tsv		
generál	láreneg	gener-ál	normalized-MorfoCzech_dictionary.tsv		
generální	ínláreneg	generál-n-í	extension-for-ud		
generálního	ohínláreneg	generál-n-ího	extension-for-ud		
generálním	mínláreneg	generál-n-ím	extension-for-ud		
generálními	imínláreneg	generál-n-ími	extension-for-ud		
genetickou	uokciteneg	gen-et-ic-k-ou	normalized-MorfoCzech_dictionary.tsv		
geometrický	ýkcirtemoeg	geo-metr-ick-ý	inconsist-new		
geometrico	ocirtemoeg	geometrico	normalized-MorfoCzech_dictionary.tsv	geo metr ico	
george	egroeg	george	extension-for-ud		
georgeův	vůegroeg	george-ův	our-2.1k-uniffreqsample-lemmas.tsv		
georgia	aigroeg	georgia	our-2.1k-uniffreqsample-lemmas.tsv		
gerald	dlareg	gerald	extension-for-ud		
geralda	adlareg	gerald-a	extension-for-ud		
geraldem	medlareg	gerald-em	extension-for-ud		
geraldu	udlareg	gerald-u	extension-for-ud		
gerila	alireg	geril-a	our-2k-bandsample-lemmas.tsv		
germanisovávací	ícavávosinamreg	german-isová-v-a-c-í	our-2.1k-uniffreqsample-lemmas.tsv		
germanistika	akitsinamreg	german-ist-ik-a	our-2.1k-uniffreqsample-lemmas.tsv		
germanizovat	tavozinamreg	german-iz-ova-t	normalized_slav_verbs.tsv		
germánský	ýksnámreg	germán-sk-ý	normalized-MorfoCzech_dictionary.tsv		
gest	tseg	gest	normalized-MorfoCzech_dictionary.tsv		
gestem	metseg	gest-em	our-2k-bandsample-forms.tsv		
gestikulovat	tavolukitseg	gestik-ul-ova-t	normalized_slav_verbs.tsv	gest-ik-ul-ova-t	
gesto	otseg	gest-o	our-2k-bandsample-lemmas.tsv		
gigajoul	luojagig	giga-joul	extension-for-ud		
gilotina	anitolig	gilotina	our-2.1k-uniffreqsample-lemmas.tsv		
gilotinovat	tavonitolig	gilotin-ova-t	normalized_slav_verbs.tsv		
glazurovat	tavoruzalg	glaz-ur-ova-t	normalized_slav_verbs.tsv		
glochidy	ydihcolg	glochid-y	normalized-MorfoCzech_dictionary.tsv		
glorifikovat	tavokifirolg	glori-fik-ova-t	normalized_slav_verbs.tsv		
