['deu', 'eng', 'fra', 'fro', 'lat']	1
['deu', 'ita', 'lat', 'ine']	1
['hun', 'deu', 'ita']	1
['deu', 'lat', 'fra', 'ita']	1
['deu', 'dum', 'fra', 'fro', 'lat']	1
['deu', 'ell', 'ine']	1
['lat', 'ell', 'chu', 'ine', 'ang', 'deu', 'eng', 'got']	1
['lat', 'ell', 'chu', 'lit', 'ine']	1
['hsb', 'lit', 'got', 'sga', 'lat', 'ell', 'ine', 'eng', 'deu', 'chu', 'lav', 'goh', 'ang', 'hit']	1
['lat', 'chu']	1
['hsb', 'lit', 'got', 'sga', 'lat', 'ell', 'ine', 'eng', 'deu', 'chu', 'sqi']	1
['deu', 'fro', 'ita', 'lat']	1
['hsb', 'chu', 'lit', 'lav', 'deu', 'ine']	1
['hsb', 'lit', 'got', 'sga', 'lat', 'ell', 'ine', 'eng', 'deu', 'chu', 'gem', 'isl']	1
['deu', 'gml', 'dum', 'enm']	1
['fra', 'spa', 'lat', 'ell']	1
['rus', 'ine']	1
['gmh', 'eng', 'ine']	1
['deu', 'eng', 'chu', 'slk', 'got', 'sga', 'ell', 'hye', 'ine']	1
['slv', 'hun', 'sqi']	1
['deu', 'fra', 'ita', 'ara', 'chu', 'lat', 'gem']	1
['eng', 'spa', 'fra', 'gem', 'frk']	1
['deu', 'chu', 'ine', 'ell']	1
['deu', 'fra', 'ita', 'lat', 'ara']	1
['eng', 'zlm']	1
['deu', 'gem', 'nld', 'fra', 'ita', 'spa', 'por']	1
['deu', 'lat', 'ita', 'eng']	1
['deu', 'ita', 'gem', 'lat']	1
['deu', 'nld', 'eng', 'ine']	1
['gmh', 'goh', 'fro']	1
['deu', 'lat', 'dsb ', ' hsb']	1
['deu', 'gmh', 'eng']	1
['hsb', 'chu', 'ine', 'ell']	1
['lat', 'ell', 'ine', 'deu']	1
['rus', 'tur', 'pes']	1
['deu', 'lat', 'ita', 'eng', 'fra']	1
['deu', 'fra', 'lat', 'eng']	1
['swe', 'eng']	1
['fra', 'dum', 'lat']	1
['deu', 'jpn']	1
['deu', 'goh', 'fra', 'lat']	1
['deu', 'fro', 'lat', 'fra']	1
['deu', 'fra', 'fro', 'eng']	1
['fra', 'eng', 'fro']	1
['pol', 'csb']	1
['pol', 'rus', 'lit']	1
['deu', 'gem', 'gmh', 'gml', 'dum']	1
['deu', 'eng', 'lat', 'chu', 'ine', 'lit']	1
['spa', 'lat', 'ell', 'pol', 'chu', 'lit', 'ine']	1
['deu', 'goh', 'got', 'isl', 'ine']	1
['ita', 'lat', 'ara', 'pes']	1
['gmh', 'fro', 'frk', 'ine', 'sga', 'ell', 'lat']	1
['deu', 'fra', 'lat', 'lit']	1
['gem', 'isl', 'ang', 'goh']	1
['gmh', 'lat', 'deu']	1
['goh', 'gem', 'mga', 'ine', 'lat']	1
['deu', 'lat', 'ell', 'sem']	1
['isl', 'goh']	1
['eng', 'swa', 'ara', 'gmh', 'lat', 'ell', 'heb']	1
['deu', 'isl']	1
['deu', 'eng', 'zlm']	1
['jpn', 'chu', 'lit', 'lav', 'mga', 'ine']	1
['jpn', 'deu', 'gem']	1
['hun', 'tat', 'tur', 'aze']	1
['fra', 'ita', 'gem', 'frk']	1
['deu', 'lat', 'ell', 'pes', 'egy', 'lit', 'lav']	1
['pol', 'ara', 'ell', 'pes']	1
['fra', 'ara', 'zho']	1
['fin', 'fra', 'spa']	1
['deu', 'chu', 'prg', 'ine', 'got', 'lat', 'ell', 'hit']	1
['deu', 'fra', 'ita', 'lat', 'eng']	1
['sga', 'ell', 'ine', 'fra', 'spa', 'lit', 'deu', 'ang']	1
['eng', 'fra', 'ita', 'lat']	1
['lat', 'deu', 'fra']	1
['lat', 'fra', 'eng', 'deu']	1
['deu', 'lat', 'ell', 'akk']	1
['fra', 'tat']	1
['deu', 'fra', 'spa', 'lat', 'ell']	1
['eng', 'chu', 'lit', 'prg', 'ine', 'isl', 'sga', 'mga', 'ell']	1
['deu', 'fra', 'lat', 'ell', 'chu', 'lit', 'ave', 'ine']	1
['eng', 'nld', 'ita']	1
['eng', 'nor', 'isl']	1
['eng', 'fra', 'ita', 'lng', 'gem']	1
['eng', 'isl']	1
['eng', 'fro', 'frk', 'fra']	1
['dsb ', ' hsb', 'goh', 'ine']	1
['nor']	1
['slv', 'lit', 'ine']	1
['gem', 'swe']	1
['ita', 'gem', 'deu', 'ine']	1
['lat', 'ell', 'sem', 'akk', 'heb']	1
['pol', 'lat', 'ell', 'ine']	1
['rus', 'deu', 'fra', 'ita']	1
['deu', 'ita', 'spa', 'ara']	1
['deu', 'jpn', 'ine']	1
['ine', 'prg', 'goh', 'lat', 'isl', 'fra']	1
['goh', 'lat', 'ell', 'chu']	1
['deu', 'dum', 'fro', 'gem', 'ell']	1
['eng', 'deu', 'fro', 'lat', 'frk']	1
['fra', 'ita', 'eng', 'lat']	1
['rus', 'eng']	1
['goh', 'gem', 'isl', 'ine']	1
['eng', 'nld', 'deu', 'gem', 'lat', 'ell', 'chu', 'lit', 'ine']	1
['rus', 'deu', 'nor', 'lit', 'ine']	1
['rus', 'dsb']	1
['lat', 'ang', 'deu']	1
['tur', 'ara', 'arc']	1
['rus', 'gmh']	1
['ine', 'lav', 'isl']	1
['deu', 'eng', 'lat', 'ell']	1
['fra', 'lat', 'deu', 'dum', 'fro']	1
['gmh', 'fra', 'lat', 'ara', 'pes']	1
['deu', 'chu']	1
['deu', 'fra', 'pes', 'tur', 'heb']	1
['deu', 'fra', 'eng', 'pes']	1
['fra', 'lat', 'deu']	1
['gmh', 'fro', 'lat', 'pes', 'ara']	1
['gem', 'goh']	1
['tat', 'kir', 'tur', 'rus', 'fra', 'eng', 'hun']	1
['hsb', 'chu']	1
['deu', 'fra', 'fro', 'glg', 'lat']	1
['eng', 'fra', 'ara']	1
['deu', 'eng', 'fro', 'pes']	1
['deu', 'fra', 'fro', 'frk', 'lat']	1
['deu', 'goh', 'lat', 'chu']	1
['gml', 'eng']	1
['goh', 'ell']	1
['hsb', 'lav', 'gmh', 'eng', 'cym', 'ine']	1
['deu', 'gem', 'lit']	1
['deu', 'ita', 'spa', 'ara', 'pes', 'gmh', 'goh', 'lat']	1
['gmh', 'deu', 'goh']	1
['deu', 'ita', 'lng']	1
['deu', 'eng', 'gem', 'ine']	1
['deu', 'ita', 'lng', 'goh']	1
['gmh', 'ita', 'ara', 'deu']	1
['deu', 'ine', 'goh', 'chu', 'lit', 'cym', 'lat', 'sqi', 'ell', 'hye']	1
['hsb', 'deu', 'lit', 'goh', 'ine']	1
['deu', 'eng', 'spa']	1
['fra', 'fro', 'frm', 'pes']	1
['bar', 'ita', 'ara']	1
['deu', 'ita', 'frm', 'pes', 'spa']	1
['rus', 'mon']	1
['bar']	1
['deu', 'fra', 'eng', 'spa', 'ara', 'ell']	1
['deu', 'fra', 'fro', 'spa', 'ara', 'pes']	1
['eng', 'por', 'lat']	1
['eng', 'enm', 'fro', 'fra']	1
['pol', 'tur']	1
['ita', 'lat', 'deu']	1
['rus', 'tat', 'kir', 'tur']	1
['deu', 'nld', 'zho']	1
['eng', 'ang', 'lat']	1
['fra', 'eng', 'deu', 'lat']	1
['eng', 'enm', 'fra', 'lat']	1
['eng', 'deu', 'frm', 'lat']	1
['deu', 'fra', 'lat', 'eng', 'chu', 'lit', 'prg', 'ine', 'isl', 'sga', 'mga', 'ell']	1
['gmh', 'frm', 'lat']	1
['rus', 'chu', 'lit', 'ine']	1
['tur', 'spa', 'lat']	1
['deu', 'lat', 'ell', 'spa']	1
['slk', 'tat']	1
['deu', 'ita', 'spa', 'eng', 'lat', 'ell']	1
['ita', 'eng', 'por', 'cat', 'lat', 'ara', 'ell']	1
['deu', 'goh', 'gmh']	1
['gmh', 'goh', 'deu']	1
['rus', 'fra']	1
['rus', 'isl', 'deu']	1
['ita', 'deu', 'fra', 'lat']	1
['lat', 'ell', 'fra', 'deu', 'ita']	1
['lat', 'ell', 'deu', 'egy', 'spa', 'cat', 'ara']	1
['fra', 'frk', 'eng']	1
['lat', 'ell', 'ine', 'lav', 'deu']	1
['fra', 'lat', 'ita']	1
['bar', 'deu', 'ine']	1
['deu', 'fra', 'fro', 'goh', 'frk']	1
['lat', 'ita', 'tur']	1
['deu', 'hun', 'gmh']	1
['deu', 'lat', 'ell', 'sem', 'ara', 'heb']	1
['rus', 'fin']	1
['lat', 'sem', 'arc', 'heb']	1
['deu', 'tur', 'pes']	1
['deu', 'lat', 'ita', 'spa']	1
['deu', 'prg', 'lit', 'mga', 'hit', 'ine']	1
['deu', 'fra', 'lat', 'ell', 'peo', 'ave']	1
['lat', 'gmh', 'goh']	1
['rus', 'nld', 'lat', 'ell']	1
['deu', 'eng', 'dum']	1
['srp', 'deu', 'fra', 'eng', 'ron']	1
['pol', 'lit', 'lat', 'ine']	1
['deu', 'nld', 'fra', 'ita', 'lat', 'ara']	1
['slk', 'ron', 'sqi', 'hun', 'ave', 'hye', 'ine']	1
['deu', 'gmh', 'fro', 'lat', 'mga']	1
['eng', 'deu', 'ell']	1
['dsb ', ' hsb', 'chu', 'got', 'goh', 'ang', 'ine']	1
['rus', 'deu']	1
['deu', 'goh', 'eng', 'lit', 'ine', 'lat']	1
['deu', 'eng', 'por']	1
['deu', 'eng', 'lat', 'fro']	1
['rus', 'chu', 'lit', 'isl', 'lat', 'ell', 'hye', 'ine']	1
['fra', 'eng', 'lat', 'ine', 'ell']	1
['fra', 'eng', 'lat', 'ine']	1
['eng', 'deu', 'lat']	1
['fra', 'fro', 'eng', 'lat']	1
['lit', 'ang', 'ine']	1
['lat', 'lit', 'goh', 'ang', 'sga', 'ine']	1
['deu', 'lat', 'lav']	1
['rus', 'deu', 'swe']	1
['deu', 'nld', 'eng', 'gml', 'ine']	1
['hsb', 'ine', 'lit', 'lav']	1
['got', 'eng', 'deu', 'ine', 'gmh']	1
['got', 'eng', 'deu', 'ine', 'chu', 'lit', 'goh', 'sga', 'lat', 'ell', 'hye', 'hit']	1
['got', 'eng', 'deu', 'ine', 'chu', 'lit', 'lat']	1
['got', 'eng', 'deu', 'ine', 'chu', 'lit', 'lav']	1
['ell', 'eng', 'ang', 'deu', 'lat']	1
['lat', 'ell', 'heb', 'chu']	1
['got', 'deu', 'eng', 'ine']	1
['deu', 'goh', 'fro', 'lat', 'ell']	1
['por', 'spa', 'lat']	1
['deu', 'ita', 'fra', 'ara']	1
['ell', 'lat', 'dsb', 'lit', 'hye', 'ine']	1
['lit', 'lav', 'prg', 'isl', 'goh', 'gem', 'ine']	1
['rus', 'ine', 'deu', 'ave']	1
['hsb', 'gmh', 'lat']	1
['deu', 'gmh', 'lat', 'aii']	1
['rus', 'chu', 'lit', 'lat', 'ine']	1
['rus', 'tat', 'mon']	1
['deu', 'fra', 'fro', 'frk', 'goh']	1
['ita', 'deu', 'ara']	1
['sga', 'hye']	1
